original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords
62,59,55,43,Gmajor,59,59,59,59,59,67,Cmajor,60,Cmajor
60,57,52,45,Aminor,55,60,57,57,57,60,Fmajor,60,Cmajor
62,55,50,47,Gmajor,59,59,59,55,55,62,Gmajor,60,Fmajor
64,55,48,48,Cmajor,60,60,60,55,55,60,Cmajor,64,Cmajor
67,60,52,40,Cmajor,60,60,60,60,60,60,Cmajor,64,Aminor
65,60,50,43,Dminor,60,57,62,59,60,60,Cmajor,64,Ediminished
-65,59,50,-43,Gmajor,60,59,62,59,59,62,Gmajor,64,Amajor
64,60,48,36,Cmajor,60,60,60,55,55,62,Gmajor,65,Dminor
-64,-60,-48,-36,Cmajor,60,60,60,55,55,60,Cmajor,62,Gmajor
67,62,55,47,Gmajor,60,59,62,62,62,67,Cmajor,59,Gmajor
64,60,55,48,Cmajor,60,60,60,60,60,67,Cmajor,60,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,60,Fmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,62,Gmajor,60,Fmajor
60,57,57,41,Fmajor,55,60,57,57,57,60,Cmajor,59,Gmajor
64,60,55,40,Cmajor,60,60,60,60,60,55,Cmajor,57,Fmajor
62,60,55,43,Cother,59,60,60,59,60,60,Fmajor,55,Cmajor
-62,59,53,-43,Gmajor,59,59,59,59,59,59,Gmajor,55,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,59,Cmajor,55,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,60,Cmajor,55,Cmajor
67,64,60,48,Cmajor,60,60,60,64,64,55,Cmajor,55,Cmajor
69,62,54,47,Bminor,60,62,62,62,62,60,Cmajor,60,Cmajor
72,60,57,45,Aminor,64,60,64,64,64,60,Cmajor,60,Cmajor
72,64,57,48,Aminor,64,60,64,64,64,60,Cmajor,60,Cmajor
71,64,55,52,Eminor,62,59,67,64,64,60,Cmajor,60,Cmajor
67,59,55,52,Eminor,60,59,59,60,59,60,Cmajor,60,Cmajor
69,64,55,48,Aminor,60,60,64,64,64,60,Cmajor,60,Cmajor
-69,62,54,50,Dmajor,60,62,62,62,62,60,Cmajor,62,Gmajor
67,59,55,43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor
-67,-59,-55,-43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor
67,60,52,48,Cmajor,60,60,60,60,60,60,Cmajor,55,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,59,Cmajor,55,Gmajor
72,64,55,40,Cmajor,64,60,67,60,60,55,Gmajor,55,Cmajor
72,64,55,40,Cmajor,64,60,67,60,60,59,Gmajor,55,Cmajor
71,62,59,43,Gmajor,62,59,62,62,62,60,Cmajor,55,Cmajor
67,62,62,47,Gmajor,60,59,62,65,65,55,Cmajor,55,Gmajor
69,62,55,50,Gother,60,67,67,60,62,60,Fmajor,55,Cmajor
-69,60,54,38,Dmajor,60,62,62,62,62,59,Gmajor,55,Cmajor
67,59,55,43,Gmajor,60,59,62,59,59,59,Cmajor,55,Cmajor
-67,-59,-55,-43,Gmajor,60,59,62,59,59,60,Cmajor,55,Cmajor
62,59,55,55,Gmajor,59,59,59,59,59,55,Cmajor,55,Cmajor
64,60,55,53,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
65,59,53,50,Bdiminished,60,59,59,57,59,60,Cmajor,60,Cmajor
65,62,50,48,Dminor,60,57,62,62,62,60,Cmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
65,62,57,41,Dminor,60,57,62,60,62,60,Cmajor,60,Cmajor
62,59,59,43,Gmajor,59,59,59,62,55,60,Cmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,62,Gmajor
67,59,55,40,Eminor,60,59,59,60,59,60,Cmajor,60,Cmajor
64,60,55,45,Aminor,60,60,60,60,60,60,Cmajor,55,Cmajor
65,60,53,38,Dminor,60,57,62,60,60,60,Cmajor,57,Fmajor
64,60,55,40,Cmajor,60,60,60,60,60,59,Cmajor,55,Cmajor
60,57,57,41,Fmajor,55,60,57,57,57,55,Gmajor,55,Cmajor
64,60,55,40,Cmajor,60,60,60,60,60,59,Gmajor,59,Gmajor
62,60,55,43,Cother,59,60,60,59,60,60,Cmajor,55,Cmajor
-62,59,53,-43,Gmajor,59,59,59,59,59,59,Cmajor,55,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,64,Cmajor,64,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Fmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,72,Cmajor,62,Dminor
72,67,64,60,Cmajor,64,60,67,67,67,64,Cmajor,69,Dminor
72,69,64,57,Aminor,64,60,64,69,69,69,Fmajor,67,Cmajor
71,67,64,52,Eminor,62,59,67,68,67,60,Fmajor,67,Gmajor
69,65,60,53,Fmajor,60,60,60,65,65,60,Fmajor,67,Cmajor
67,65,59,55,Gmajor,60,59,62,62,62,64,Cmajor,64,Cmajor
72,64,60,57,Aminor,64,60,64,64,64,67,Cmajor,67,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,64,Cmajor,64,Cmajor
76,67,60,48,Cmajor,67,60,67,67,67,67,Cmajor,64,Aminor
74,67,59,55,Gmajor,67,59,67,67,67,60,Fmajor,62,Dmajor
76,67,59,52,Eminor,67,59,67,68,67,62,Gmajor,62,Gmajor
77,60,57,45,Fmajor,69,60,69,60,60,67,Cmajor,62,Gmajor
76,64,55,48,Cmajor,67,60,67,67,67,60,Fmajor,64,Gmajor
74,67,59,47,Gmajor,67,59,67,67,67,60,Cmajor,62,Gmajor
77,65,60,45,Fmajor,69,60,69,65,65,60,Cmajor,62,Cmajor
76,69,-60,55,Aminor,67,60,69,64,69,62,Gmajor,65,Fmajor
74,62,-60,55,Cother,67,60,67,67,67,60,Fmajor,65,Fmajor
-74,65,59,-55,Gmajor,67,59,67,67,67,64,Gmajor,65,Fmajor
72,64,55,48,Cmajor,64,60,67,64,64,67,Cmajor,62,Gmajor
-72,-64,-55,-48,Cmajor,64,60,67,64,64,60,Fmajor,67,Gmajor
-72,-64,-55,-48,Cmajor,64,60,67,64,64,64,Cmajor,64,Cmajor
72,67,64,60,Cmajor,64,60,67,67,67,60,Fmajor,65,Fmajor
72,69,64,57,Aminor,64,60,64,69,69,64,Gmajor,69,Fmajor
71,67,64,52,Eminor,62,59,67,68,67,67,Cmajor,69,Fmajor
69,65,60,53,Fmajor,60,60,60,65,65,60,Fmajor,65,Dminor
67,65,59,55,Gmajor,60,59,62,62,62,60,Fmajor,64,Cmajor
72,64,60,57,Aminor,64,60,64,64,64,64,Gmajor,67,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor
76,67,60,48,Cmajor,67,60,67,67,67,60,Fmajor,64,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,60,Fmajor,63,F#diminished
76,67,59,52,Eminor,67,59,67,68,67,64,Gmajor,64,Gmajor
77,60,57,45,Fmajor,69,60,69,60,60,64,Gmajor,64,Gmajor
76,64,55,48,Cmajor,67,60,67,67,67,67,Cmajor,64,Cmajor
74,67,59,47,Gmajor,67,59,67,67,67,64,Cmajor,64,Cmajor
77,65,60,45,Fmajor,69,60,69,65,65,64,Cmajor,64,Cmajor
76,69,-60,55,Aminor,67,60,69,64,69,60,Fmajor,60,Cmajor
74,62,-60,55,Cother,67,60,67,67,67,72,Cmajor,62,Dminor
-74,65,59,-55,Gmajor,67,59,67,67,67,64,Cmajor,69,Dminor
72,64,55,48,Cmajor,64,60,67,64,64,69,Fmajor,67,Cmajor
-72,-64,-55,-48,Cmajor,64,60,67,64,64,60,Fmajor,67,Gmajor
-72,-64,-55,-48,Cmajor,64,60,67,64,64,60,Fmajor,67,Cmajor
72,67,64,60,Cmajor,64,60,67,67,67,64,Cmajor,64,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor
76,67,60,48,Cmajor,67,60,67,67,67,64,Cmajor,64,Cmajor
72,69,60,53,Fmajor,64,60,65,69,69,67,Cmajor,64,Aminor
72,67,64,52,Cmajor,64,60,67,67,67,60,Fmajor,62,Dmajor
74,69,62,54,Dmajor,67,62,69,69,69,62,Gmajor,62,Gmajor
76,71,59,56,Emajor,67,59,71,64,64,67,Cmajor,62,Gmajor
72,69,64,57,Aminor,64,60,64,69,69,67,Cmajor,64,Cmajor
69,64,60,57,Aminor,60,60,64,64,64,67,Cmajor,64,Cmajor
74,62,57,54,Dmajor,67,62,69,62,62,64,Gmajor,64,Gmajor
-74,66,62,50,Dmajor,67,62,69,66,66,64,Gmajor,64,Gmajor
71,67,62,55,Gmajor,62,59,62,67,67,67,Cmajor,64,Cmajor
72,67,60,52,Cmajor,64,60,67,67,67,64,Cmajor,64,Cmajor
69,67,64,48,Aminor,60,60,64,67,67,64,Cmajor,64,Cmajor
-69,66,62,50,Dmajor,60,62,62,65,66,60,Fmajor,60,Cmajor
67,62,59,43,Gmajor,60,59,62,62,62,72,Cmajor,62,Dminor
67,64,59,52,Eminor,60,59,59,64,64,64,Cmajor,69,Dminor
72,64,60,45,Aminor,64,60,64,64,64,69,Fmajor,67,Cmajor
71,67,62,47,Gmajor,62,59,62,67,67,60,Fmajor,67,Gmajor
69,65,62,50,Dminor,60,57,65,65,65,60,Fmajor,67,Cmajor
67,62,59,53,Gmajor,60,59,62,62,62,64,Cmajor,64,Cmajor
72,67,60,52,Cmajor,64,60,67,67,67,67,Cmajor,67,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,64,Cmajor,65,Gmajor
76,67,60,48,Cmajor,67,60,67,67,67,67,Cmajor,64,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,60,Fmajor,67,Cmajor
76,67,59,52,Eminor,67,59,67,68,67,62,Gmajor,67,Fmajor
77,60,57,45,Fmajor,69,60,69,60,60,67,Cmajor,67,Cmajor
76,64,55,48,Cmajor,67,60,67,67,67,65,Fmajor,65,Fmajor
74,67,59,47,Gmajor,67,59,67,67,67,60,Fmajor,67,Cmajor
77,65,60,45,Fmajor,69,60,69,65,65,REST,Fmajor,REST,Dminor
76,69,-60,55,Aminor,67,60,69,64,69,60,Fmajor,67,Ediminished
74,62,-60,55,Cother,67,60,67,67,67,60,Fmajor,60,Fmajor
-74,65,59,-55,Gmajor,67,59,67,67,67,64,Cmajor,64,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,64,Cmajor,67,Gmajor
72,67,64,60,Cmajor,64,60,67,67,67,60,Fmajor,64,Cmajor
-72,-67,-64,-60,Cmajor,64,60,67,67,67,67,Cmajor,67,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,64,Cmajor,65,Bdiminished
76,67,60,48,Cmajor,67,60,67,67,67,64,Cmajor,64,Cmajor
-76,-67,59,-48,Cmajor,67,60,67,67,67,60,Fmajor,72,Cmajor
74,66,57,50,Dmajor,67,62,69,65,66,72,Cmajor,69,Fmajor
72,67,64,52,Cmajor,64,60,67,67,67,67,Gmajor,69,Fmajor
-72,69,62,54,Dmajor,64,62,62,69,69,72,Cmajor,67,Cmajor
71,67,62,55,Gmajor,62,59,62,67,67,67,Cmajor,67,Cmajor
69,64,60,48,Aminor,60,60,64,64,64,67,Cmajor,67,Cmajor
-69,66,57,50,Dmajor,60,62,62,65,66,64,Gmajor,67,Cmajor
-69,-66,-57,-50,Dmajor,60,62,62,65,66,64,Gmajor,67,Cmajor
67,62,59,43,Gmajor,60,59,62,62,62,64,Gmajor,67,Cmajor
-67,-62,-59,-43,Gmajor,60,59,62,62,62,67,Cmajor,67,Cmajor
-67,-62,-59,-43,Gmajor,60,59,62,62,62,67,Cmajor,59,Gmajor
72,60,55,52,Cmajor,64,60,67,67,67,67,Cmajor,60,Cmajor
-72,-60,-55,-52,Cmajor,64,60,67,67,67,64,Cmajor,64,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,64,Cmajor,67,Gmajor
76,67,60,60,Cmajor,67,60,67,67,67,60,Fmajor,64,Cmajor
-76,-67,-60,59,Cmajor,67,60,67,67,67,67,Cmajor,67,Cmajor
77,69,60,57,Fmajor,69,60,69,69,69,72,Cmajor,67,Gmajor
76,64,60,55,Cmajor,67,60,67,64,64,67,Gmajor,67,Gmajor
74,69,-60,53,Dminor,67,57,65,69,69,67,Gmajor,67,Gmajor
-74,67,59,55,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor
72,67,55,48,Cmajor,64,60,67,64,64,67,Cmajor,67,Cmajor
-72,-67,-55,-48,Cmajor,64,60,67,64,64,64,Cmajor,71,Gmajor
-72,-67,-55,-48,Cmajor,64,60,67,64,64,64,Cmajor,67,Gmajor
72,67,64,60,Cmajor,64,60,67,67,67,64,Cmajor,64,Cmajor
-72,-67,-64,-60,Cmajor,64,60,67,67,67,60,Fmajor,72,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,67,Cmajor,72,Cmajor
76,67,60,48,Cmajor,67,60,67,67,67,67,Gmajor,72,Cmajor
-76,-67,59,-48,Cmajor,67,60,67,67,67,72,Cmajor,72,Cmajor
74,66,57,50,Dmajor,67,62,69,65,66,60,Fmajor,72,Fmajor
72,67,64,52,Cmajor,64,60,67,67,67,72,Aminor,72,Fmajor
-72,69,62,54,Dmajor,64,62,62,69,69,67,Gmajor,71,Gmajor
71,67,62,55,Gmajor,62,59,62,67,67,72,Cmajor,72,Cmajor
69,64,60,48,Aminor,60,60,64,64,64,72,Cmajor,72,Cmajor
-69,66,57,50,Dmajor,60,62,62,65,66,67,Cmajor,72,Cmajor
-69,-66,-57,-50,Dmajor,60,62,62,65,66,67,Cmajor,72,Cmajor
67,62,59,43,Gmajor,60,59,62,62,62,67,Cmajor,72,Cmajor
-67,-62,-59,-43,Gmajor,60,59,62,62,62,64,Cmajor,65,Dminor
-67,-62,-59,-43,Gmajor,60,59,62,62,62,64,Cmajor,64,Cmajor
72,60,55,52,Cmajor,64,60,67,67,67,60,Fmajor,67,Cmajor
-72,-60,-55,-52,Cmajor,64,60,67,67,67,72,Cmajor,67,Gmajor
74,67,59,55,Gmajor,67,59,67,67,67,72,Cmajor,67,Gmajor
76,67,60,60,Cmajor,67,60,67,67,67,74,Cother,67,Cmajor
-76,-67,-60,59,Cmajor,67,60,67,67,67,67,Gmajor,67,Cmajor
77,69,60,57,Fmajor,69,60,69,69,69,67,Cmajor,69,Fmajor
76,64,60,55,Cmajor,67,60,67,64,64,67,Cmajor,67,Cmajor
74,69,-60,53,Dminor,67,57,65,69,69,64,Gmajor,67,Cother
-74,67,59,55,Gmajor,67,59,67,67,67,64,Gmajor,64,Gmajor
72,67,55,48,Cmajor,64,60,67,64,64,67,Cmajor,64,Cmajor
-72,-67,-55,-48,Cmajor,64,60,67,64,64,64,Cmajor,64,Cmajor
-72,-67,-55,-48,Cmajor,64,60,67,64,64,64,Cmajor,64,Cmajor
76,67,60,60,Cmajor,67,60,67,67,67,60,Fmajor,67,Cmajor
-76,-67,-60,-60,Cmajor,67,60,67,67,67,72,Cmajor,69,Fmajor
77,69,60,57,Fmajor,69,60,69,69,69,67,Cmajor,69,Fmajor
79,70,55,52,Cmajor,67,60,72,59,60,60,Fmajor,67,Cmajor
-79,-70,-55,-52,Cmajor,67,60,72,59,60,60,Fmajor,67,Gmajor
77,69,60,53,Fmajor,69,60,69,69,69,60,Fmajor,57,Dmajor
76,64,60,55,Cmajor,67,60,67,64,64,64,Gmajor,64,Gmajor
74,69,-60,53,Dminor,67,57,65,69,69,60,Cmajor,64,Cmajor
-74,67,59,55,Gmajor,67,59,67,67,67,60,Cmajor,64,Cmajor
76,67,55,48,Cmajor,67,60,67,67,67,60,Cmajor,62,Gmajor
-76,-67,-55,-48,Cmajor,67,60,67,67,67,62,Gmajor,65,Fmajor
-76,-67,-55,-48,Cmajor,67,60,67,67,67,62,Gmajor,65,Fmajor
79,72,64,48,Cmajor,67,60,72,72,72,62,Gmajor,65,Fmajor
79,70,64,60,Cmajor,67,60,72,67,67,67,Cmajor,62,Gmajor
-79,-70,-64,57,Aminor,67,60,70,70,70,60,Fmajor,64,Gmajor
81,69,60,53,Fmajor,72,60,72,69,69,64,Gmajor,64,Cmajor
-81,71,62,-53,Bdiminished,72,59,71,71,71,64,Cmajor,64,Cmajor
79,72,64,52,Cmajor,67,60,72,72,72,69,Fmajor,64,Cmajor
77,72,60,57,Fmajor,69,60,69,69,69,60,Fmajor,67,Cmajor
76,67,-60,60,Cmajor,67,60,67,67,67,60,Fmajor,67,Gmajor
-76,-67,60,48,Cmajor,67,60,67,67,67,60,Fmajor,67,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,67,Cmajor,64,Cmajor
-74,-67,-59,-55,Gmajor,67,59,67,67,67,67,Cmajor,64,Cmajor
-74,-67,-59,-55,Gmajor,67,59,67,67,67,64,Gmajor,64,Gmajor
76,67,60,60,Cmajor,67,60,67,67,67,64,Gmajor,64,Gmajor
-76,-67,-60,-60,Cmajor,67,60,67,67,67,64,Cmajor,64,Cmajor
79,67,60,52,Cmajor,67,60,72,67,67,64,Cmajor,64,Cmajor
77,69,60,53,Fmajor,69,60,69,69,69,60,Fmajor,67,Cmajor
-77,-69,-60,-53,Dminor,69,57,69,69,69,72,Cmajor,69,Fmajor
76,67,59,55,Eminor,67,59,67,67,67,69,Fmajor,69,Fmajor
72,65,60,57,Fmajor,64,60,65,64,65,60,Fmajor,67,Cmajor
74,62,59,59,Gmajor,67,59,67,62,62,60,Fmajor,67,Gmajor
-74,67,-59,55,Gmajor,67,59,67,67,67,60,Fmajor,64,Gmajor
76,67,60,60,Cmajor,67,60,67,67,67,67,Cmajor,60,Cmajor
-76,-67,-60,-60,Cmajor,67,60,67,67,67,60,Cmajor,60,Cmajor
-76,-67,58,48,Cmajor,67,60,67,60,60,60,Aminor,62,Gmajor
72,65,57,53,Fmajor,64,60,65,65,65,62,Dmajor,65,Fother
-72,-65,-57,-53,Fmajor,64,60,65,65,65,62,Gmajor,65,Fmajor
-72,-65,-57,-53,Fmajor,64,60,65,65,65,62,Gmajor,65,Fmajor
76,67,60,48,Cmajor,67,60,67,67,67,62,Gmajor,65,Dminor
-76,-67,-60,-48,Cmajor,67,60,67,67,67,67,Cmajor,62,Gmajor
79,67,64,60,Cmajor,67,60,72,67,67,60,Fmajor,74,Gmajor
77,67,62,60,Dminor,69,57,69,67,67,64,Gmajor,64,Gmajor
-77,-67,-62,59,Gmajor,69,59,67,67,67,64,Cmajor,64,Cmajor
76,67,60,60,Cmajor,67,60,67,67,67,67,Cmajor,69,Fmajor
74,65,57,53,Dminor,67,57,65,69,69,60,Fmajor,67,Cmajor
-74,62,55,55,Gmajor,67,59,67,62,62,60,Fmajor,67,Gmajor
76,67,-55,48,Cmajor,67,60,67,67,67,REST,REST,65,Fmajor
74,67,55,43,Cother,67,60,67,67,67,REST,REST,74,Cother
-74,-67,65,-43,Gmajor,67,59,67,67,67,REST,REST,REST,Cmajor
-74,-67,65,-43,Gmajor,67,59,67,67,67,64,Cmajor,67,Gmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Fmajor,65,Fmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,64,Gmajor,67,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,64,Cmajor,67,Gmajor
76,67,60,48,Cmajor,67,60,67,67,67,64,Cmajor,67,Gmajor
76,67,60,60,Cmajor,67,60,67,67,67,64,Cmajor,64,Cmajor
72,64,55,58,Cmajor,64,60,67,64,64,60,Fmajor,67,Gmajor
74,65,57,57,Dminor,67,57,65,65,65,72,Cmajor,67,Gmajor
76,67,58,55,Ediminished,67,58,67,67,67,67,Cmajor,64,Aminor
77,69,60,53,Fmajor,69,60,69,69,69,60,Fmajor,65,Gmajor
-77,-69,-60,-53,Fmajor,69,60,69,69,69,60,Fmajor,64,Cmajor
74,65,58,46,B-major,67,62,65,65,65,67,Cmajor,60,Cmajor
74,65,58,57,B-major,67,62,65,65,65,67,Cmajor,60,Cmajor
74,64,59,56,Emajor,67,59,64,64,64,64,Cmajor,64,Cmajor
72,64,60,57,Aminor,64,60,64,64,64,64,Cmajor,62,Gmajor
72,62,57,54,Dmajor,64,62,62,62,62,65,Dminor,59,Cmajor
71,67,62,55,Gmajor,62,59,62,67,67,60,Fmajor,55,Gmajor
72,67,64,48,Cmajor,64,60,67,67,67,72,Cmajor,72,Cmajor
-72,-67,-64,-48,Cmajor,64,60,67,67,67,67,Cmajor,67,Cmajor
-72,-67,-64,-48,Cmajor,64,60,67,67,67,60,Fmajor,69,Dminor
74,67,59,55,Gmajor,67,59,67,67,67,60,Fmajor,72,Cmajor
74,62,57,54,Dmajor,67,62,69,62,62,67,Cmajor,67,Cmajor
74,66,60,50,Dmajor,67,62,69,66,66,67,Gmajor,67,Gmajor
74,67,59,55,Gmajor,67,59,67,67,67,72,Cmajor,67,Gmajor
76,68,59,52,Emajor,67,59,71,68,68,67,Cmajor,64,Aminor
72,69,60,57,Aminor,64,60,64,64,64,60,Fmajor,65,Gmajor
-72,-69,64,-57,Aminor,64,60,64,69,69,60,Fmajor,64,Cmajor
72,69,64,57,Aminor,64,60,64,69,69,67,Cmajor,60,Cmajor
72,64,57,57,Aminor,64,60,64,64,64,67,Cmajor,60,Cmajor
71,62,53,50,Bdiminished,62,59,65,62,62,64,Cmajor,64,Cmajor
72,64,55,48,Cmajor,64,60,67,64,64,64,Cmajor,62,Gmajor
74,65,60,55,Dminor,67,57,65,67,65,65,Dminor,59,Cmajor
74,67,59,43,Gmajor,67,59,67,67,67,60,Fmajor,55,Gmajor
72,64,55,48,Cmajor,64,60,67,64,64,72,Cmajor,72,Cmajor
-72,-64,-55,-48,Cmajor,64,60,67,64,64,67,Cmajor,67,Cmajor
-72,-64,-55,-48,Cmajor,64,60,67,64,64,60,Fmajor,69,Dminor
76,67,60,48,Cmajor,67,60,67,67,67,60,Fmajor,72,Cmajor
76,67,60,60,Cmajor,67,60,67,67,67,67,Cmajor,67,Cmajor
72,64,55,58,Cmajor,64,60,67,64,64,67,Gmajor,67,Gmajor
74,65,57,57,Dminor,67,57,65,65,65,72,Cmajor,67,Gmajor
76,67,58,55,Ediminished,67,58,67,67,67,67,Cmajor,64,Aminor
77,69,60,53,Fmajor,69,60,69,69,69,60,Fmajor,65,Gmajor
-77,-69,-60,-53,Fmajor,69,60,69,69,69,60,Fmajor,64,Cmajor
74,65,58,46,B-major,67,62,65,65,65,67,Cmajor,67,Cmajor
74,65,58,57,B-major,67,62,65,65,65,67,Cmajor,67,Cmajor
74,64,59,56,Emajor,67,59,64,64,64,64,Gmajor,67,Cmajor
72,64,60,57,Aminor,64,60,64,64,64,64,Gmajor,67,Cmajor
72,62,57,54,Dmajor,64,62,62,62,62,67,Cmajor,67,Cmajor
71,67,62,55,Gmajor,62,59,62,67,67,67,Cmajor,67,Gmajor
72,67,64,48,Cmajor,64,60,67,67,67,67,Cmajor,62,Gmajor
-72,-67,-64,-48,Cmajor,64,60,67,67,67,67,Cmajor,62,Emajor
-72,-67,-64,-48,Cmajor,64,60,67,67,67,67,Cmajor,65,Bdiminished
74,67,59,55,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor
74,62,57,54,Dmajor,67,62,69,62,62,60,Fmajor,65,Fmajor
74,66,60,50,Dmajor,67,62,69,66,66,64,Gmajor,67,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor
76,68,59,52,Emajor,67,59,71,68,68,67,Cmajor,67,Gmajor
72,69,60,57,Aminor,64,60,64,64,64,67,Cmajor,62,Gmajor
-72,-69,64,-57,Aminor,64,60,64,69,69,67,Cmajor,62,Emajor
72,69,64,57,Aminor,64,60,64,69,69,67,Cmajor,65,Bdiminished
72,64,57,57,Aminor,64,60,64,64,64,67,Cmajor,67,Cmajor
71,62,53,50,Bdiminished,62,59,65,62,62,60,Fmajor,65,Fmajor
72,64,55,48,Cmajor,64,60,67,64,64,64,Gmajor,67,Cmajor
74,65,60,55,Dminor,67,57,65,67,65,67,Cmajor,67,Cmajor
74,67,59,43,Gmajor,67,59,67,67,67,64,Cmajor,67,Gmajor
72,64,55,48,Cmajor,64,60,67,64,64,64,Cmajor,67,Gmajor
-72,-64,-55,-48,Cmajor,64,60,67,64,64,60,Fmajor,64,Cmajor
-72,-64,-55,-48,Cmajor,64,60,67,64,64,67,Cmajor,67,Cmajor
71,62,55,43,Gmajor,62,59,62,62,62,60,Fmajor,65,Fmajor
71,67,62,55,Gmajor,62,59,62,67,67,64,Gmajor,67,Cmajor
71,67,62,53,Gmajor,62,59,62,67,67,64,Gmajor,67,Cmajor
71,67,64,52,Eminor,62,59,67,68,67,67,Cmajor,67,Cmajor
71,67,65,55,Gmajor,62,59,62,67,67,67,Cmajor,67,Cmajor
72,67,64,48,Cmajor,64,60,67,67,67,64,Cmajor,64,Cmajor
-72,-67,-64,-48,Cmajor,64,60,67,67,67,64,Cmajor,67,Gmajor
72,67,64,48,Cmajor,64,60,67,67,67,64,Cmajor,67,Gmajor
71,62,55,43,Gmajor,62,59,62,62,62,64,Cmajor,64,Cmajor
71,67,62,55,Gmajor,62,59,62,67,67,60,Fmajor,63,F#diminished
71,67,62,53,Gmajor,62,59,62,67,67,64,Gmajor,64,Gmajor
71,67,64,52,Eminor,62,59,67,68,67,67,Cmajor,67,Cmajor
71,67,65,55,Gmajor,62,59,62,67,67,67,Cmajor,67,Cmajor
72,67,64,48,Cmajor,64,60,67,67,67,60,Fmajor,65,Fmajor
-72,-67,-64,-48,Cmajor,64,60,67,67,67,64,Gmajor,67,Cmajor
72,67,64,48,Cmajor,64,60,67,67,67,64,Cmajor,67,Gmajor
76,67,60,48,Cmajor,67,60,67,67,67,64,Cmajor,67,Gmajor
76,67,60,60,Cmajor,67,60,67,67,67,64,Cmajor,64,Cmajor
72,64,55,58,Cmajor,64,60,67,64,64,60,Fmajor,67,Gmajor
74,65,57,57,Dminor,67,57,65,65,65,72,Cmajor,67,Gmajor
76,67,58,55,Ediminished,67,58,67,67,67,67,Cmajor,64,Aminor
77,65,60,57,Fmajor,69,60,69,69,69,60,Fmajor,65,Gmajor
-77,67,55,59,Gmajor,69,59,67,67,67,60,Fmajor,64,Cmajor
76,67,60,60,Cmajor,67,60,67,67,67,67,Cmajor,60,Cmajor
76,69,64,49,Amajor,67,64,69,69,69,67,Cmajor,60,Cmajor
74,65,57,50,Dminor,67,57,65,65,65,64,Gmajor,64,Cmajor
76,67,58,55,Ediminished,67,58,67,67,67,64,Gmajor,67,Cmajor
73,64,57,57,Amajor,64,64,64,64,64,67,Cmajor,67,Cmajor
73,64,57,45,Amajor,64,64,64,64,64,64,Cmajor,67,Gmajor
74,65,57,50,Dminor,67,57,65,65,65,64,Cmajor,67,Gmajor
-74,-65,-57,-50,Dminor,67,57,65,65,65,60,Fmajor,64,Cmajor
-74,-65,-57,-50,Dminor,67,57,65,65,65,67,Cmajor,67,Cmajor
76,67,60,48,Cmajor,67,60,67,67,67,60,Fmajor,65,Fmajor
76,67,60,60,Cmajor,67,60,67,67,67,64,Gmajor,67,Cmajor
72,64,55,58,Cmajor,64,60,67,64,64,64,Gmajor,67,Cmajor
74,65,57,57,Dminor,67,57,65,65,65,67,Cmajor,67,Cmajor
76,67,58,55,Ediminished,67,58,67,67,67,67,Cmajor,67,Cmajor
77,65,60,57,Fmajor,69,60,69,69,69,64,Cmajor,64,Cmajor
-77,67,55,59,Gmajor,69,59,67,67,67,64,Cmajor,67,Gmajor
